
# Surface 0 of 1 surfaces

# Curve title: "filename using 1:2:5"

# Contour 0, label:     3.15
 -123.768  3.15 
 -125.176  3.15 
 -125.455  3.15 
 -126.479  3.15 
 -128.31  3.15 
 -129.091  3.15 
 -130.904  3.15 
 -132.727  3.15 
 -133.614  3.15 
 -135.586  3.15 
 -136.364  3.15 
 -136.811  3.15 
 -137.619  3.15 
 -138.207  3.15 

  180  3.15 
  179.72  3.15 
  177.626  3.15 
  176.364  3.15 
  175.486  3.15 
  173.3  3.15 
  172.727  3.15 
  171.062  3.15 
  169.091  3.15 
  168.786  3.15 
  166.458  3.15 
  165.455  3.15 
  164.089  3.15 
  161.818  3.15 
  161.689  3.15 
  159.237  3.15 
  158.182  3.15 
  156.754  3.15 
  154.545  3.15 
  154.246  3.15 
  151.697  3.15 
  150.909  3.15 
  149.121  3.15 
  147.273  3.15 
  146.53  3.15 
  143.919  3.15 
  143.636  3.15 
  141.276  3.15 
  140  3.15 
  138.626  3.15 
  136.364  3.15 
  135.978  3.15 
  133.306  3.15 
  132.727  3.15 
  130.616  3.15 
  129.091  3.15 
  127.928  3.15 
  125.455  3.15 
  125.24  3.15 
  122.5  3.15 
  121.818  3.15 
  119.716  3.15 
  118.182  3.15 
  116.879  3.15 
  114.545  3.15 
  113.945  3.15 
  110.909  3.15 
  110.833  3.15 
  107.365  3.15 
  107.273  3.15 
  103.636  3.15 
  103.258  3.15 
  100  3.15 
  97.9853  3.15 
  96.3636  3.15 
  92.7273  3.15 
  91.707  3.15 
  89.0909  3.15 
  87.2172  3.15 
  85.4545  3.15 
  84.5914  3.15 
  81.8182  3.15 
  78.1818  3.15 
  75.3343  3.15 
  78.1776  3.15 
  78.1818  3.15 
  81.2207  3.15 
  81.2374  3.15 
  79.4221  3.15 
  78.1818  3.15 
  74.5455  3.15 
  74.4588  3.15 
  70.9091  3.15 
  67.2727  3.15 
  66.2401  3.15 
  63.6364  3.15 
  60  3.15 
  56.3636  3.15 
  55.6466  3.15 
  56.3636  3.15 
  58.2084  3.15 
  60  3.15 
  60.5485  3.15 
  60.736  3.15 
  60  3.15 
  59.5028  3.15 
  56.6139  3.15 
  56.3636  3.15 
  52.7273  3.15 
  49.0909  3.15 
  45.4545  3.15 
  41.8182  3.15 
  41.1681  3.15 
  41.8182  3.15 
  43.4243  3.15 
  42.9459  3.15 
