-60 160 132 -650.18526740540494 1.515124 0.418322 1.603125 2.245129
-60 180 133 -650.18510186876165 1.765400 0.443454 0.847648 2.007933

-40 -180 134 -650.18576671813389 1.690628 0.803021 0.571656 1.957002
-40 -160 135 -650.18589252885124 1.475419 0.702396 -0.112754 1.637967
-40 -140 136 -650.18578451732219 0.940542 0.631931 -0.364821 1.190399
-40 -120 137 -650.18520054679561 0.323082 0.645740 -0.474139 0.863811
-40 -100 138 -650.18395681784421 -0.167690 0.743418 -0.387572 0.854987
-40 -80 139 -650.18275042810467 -0.513543 0.929894 -0.299352 1.103649
-40 -60 140 -650.18162433603527 -0.645016 1.103540 -0.208267 1.295075
-40 -40 141 -650.17887110737001 -0.557954 1.339556 -0.069884 1.452793
-40 -20 142 -650.17449560262946 -0.355659 1.639753 0.014689 1.677944
-40 0 143 -650.16962369594125 -0.179056 1.884982 0.179861 1.901990
-40 20 144 -650.16950834915610 -0.314215 2.223203 0.618935 2.329044
-40 40 145 -650.16844913091938 -0.527632 2.208728 1.002358 2.482256
-40 60 146 -650.17129427742520 -0.743873 1.701536 1.399977 2.325620
-40 80 147 -650.17678510769349 -0.590781 1.224920 1.637067 2.128248
-40 100 148 -650.18249983335818 -0.161323 0.887784 1.795900 2.009836
-40 120 149 -650.18553270412917 0.356062 0.770493 1.909520 2.089666
-40 140 150 -650.18644046863540 0.960393 0.751717 1.746876 2.130495
-40 160 151 -650.18636769318425 1.448288 0.785649 1.374757 2.145865
-40 180 152 -650.18574836197683 1.694936 0.801102 0.548022 1.953177

-20 -180 153 -650.18545273112738 1.533479 1.079640 0.219988 1.888273
-20 -160 154 -650.18592671866668 1.297117 0.981630 -0.474337 1.694434
-20 -140 155 -650.18641623804069 0.782139 0.907588 -0.708538 1.391935
-20 -120 156 -650.18620755432516 0.205882 0.916581 -0.798729 1.233075
-20 -100 157 -650.18498155858663 -0.234498 0.986165 -0.702906 1.233527
-20 -80 158 -650.18276420989253 -0.578527 1.119845 -0.552988 1.376424
-20 -60 159 -650.17961718559297 -0.744974 1.320674 -0.431994 1.576637
-20 -40 160 -650.17559680836848 -0.714206 1.827502 -0.285420 1.982755
-20 -20 161 -650.17186719236827 -0.575293 2.128213 -0.108368 2.207260
-20 0 162 -650.16848333918813 -0.448933 2.435718 0.108059 2.479101
-20 20 163 -650.16700878840936 -0.533455 2.578699 0.415604 2.665894
-20 40 164 -650.16922654830182 -0.799689 2.205496 0.791020 2.475768
-20 60 165 -650.17372368889767 -0.811335 1.776502 1.053618 2.219085
-20 80 166 -650.17900086741110 -0.634554 1.364530 1.274740 1.972197
-20 100 167 -650.18411141660727 -0.217568 1.085108 1.417612 1.798449
-20 120 168 -650.18655428701948 0.257121 0.995388 1.552303 1.861868
-20 140 169 -650.18689800845846 0.807181 0.987780 1.449459 1.930850
-20 160 170 -650.18629355022642 1.287752 1.042184 1.105101 1.991407
-20 180 171 -650.18541326052491 1.532145 1.080870 0.223307 1.888283

0 -180 172 -650.18496150497469 1.428849 1.210424 0.004953 1.872634
0 -160 173 -650.18581078985449 1.195670 1.126877 -0.810854 1.832202
0 -140 174 -650.18666362449096 0.710202 1.053415 -1.097131 1.678621
0 -120 175 -650.18660228566614 0.168765 1.051963 -1.197685 1.602984
0 -100 176 -650.18496260121822 -0.256245 1.102312 -1.072030 1.558846
0 -80 177 -650.18117268044909 -0.637169 1.273678 -0.854207 1.660696
0 -60 178 -650.17638534825880 -0.835591 1.672689 -0.710904 2.000371
0 -40 179 -650.17215267186521 -0.815399 2.050516 -0.522695 2.267752
0 -20 180 -650.16834883009017 -0.668544 2.427059 -0.305199 2.535885
0 0 181 -650.16651347301024 -0.547192 2.691837 -0.046518 2.747284
0 20 182 -650.16825843665538 -0.688360 2.431991 0.304749 2.545839
0 40 183 -650.17211639530467 -0.807571 2.057919 0.517448 2.270452
0 60 184 -650.17644468191520 -0.836845 1.670862 0.725625 2.004649
0 80 185 -650.18122722022133 -0.629286 1.265684 0.888045 1.669305
0 100 186 -650.18501321295503 -0.251886 1.106051 1.062267 1.554094
0 120 187 -650.18653172305676 0.170504 1.042034 1.185922 1.587865
0 140 188 -650.18654414609534 0.709998 1.050869 1.108041 1.684095
0 160 189 -650.18576406804448 1.192521 1.125684 0.824237 1.835385
0 180 190 -650.18493326612531 1.427788 1.211255 0.003253 1.872359

20 -180 191 -650.18542771253942 1.530443 1.080992 -0.252524 1.890653
20 -160 192 -650.18634812690527 1.295781 1.041808 -1.080806 1.983067
20 -140 193 -650.18707105383783 0.835972 0.987526 -1.424653 1.924498
20 -120 194 -650.18672648241477 0.260925 0.994157 -1.558626 1.867015
20 -100 195 -650.18406751979478 -0.227675 1.082616 -1.445024 1.819887
20 -80 196 -650.17898405347796 -0.654554 1.361857 -1.218960 1.941381
20 -60 197 -650.17371863971039 -0.816590 1.780172 -1.025527 2.210778
20 -40 198 -650.16929236533485 -0.788226 2.213587 -0.783481 2.476916
20 -20 199 -650.16702712975803 -0.542401 2.574009 -0.466250 2.671537
20 0 200 -650.16833987555844 -0.469239 2.433883 -0.090068 2.480339
20 20 201 -650.17178855871475 -0.582379 2.129912 0.121772 2.211452
20 40 202 -650.17555453531429 -0.718103 1.827979 0.304170 1.987385
20 60 203 -650.17967277917512 -0.740654 1.308830 0.433919 1.565213
20 80 204 -650.18283791261354 -0.569889 1.114749 0.584891 1.381860
20 100 205 -650.18502090235791 -0.229738 0.989538 0.699950 1.233651
20 120 206 -650.18613240280865 0.201565 0.915096 0.801433 1.233014
20 140 207 -650.18628970077918 0.769590 0.914838 0.733245 1.402442
20 160 208 -650.18590499082632 1.295887 0.983684 0.470890 1.693723
20 180 209 -650.18543784866984 1.532367 1.079345 -0.223320 1.887593

40 -180 210 -650.18577006420128 1.693869 0.801292 -0.537582 1.949424
40 -160 211 -650.18639787621703 1.452907 0.784512 -1.359089 2.138579
40 -140 212 -650.18658665117982 0.980576 0.745851 -1.733080 2.126355
40 -120 213 -650.18567909807280 0.373445 0.761625 -1.898668 2.079536
40 -100 214 -650.18241741848453 -0.168975 0.884908 -1.804737 2.017100
40 -80 215 -650.17667542393121 -0.623057 1.236867 -1.581166 2.101934
40 -60 216 -650.17133316933518 -0.745980 1.719188 -1.366381 2.319287
40 -40 217 -650.16851002733688 -0.533114 2.198893 -1.045674 2.492544
40 -20 218 -650.16948276061339 -0.324891 2.232648 -0.627469 2.341792
40 0 219 -650.17234005927207 -0.325282 2.075257 -0.331199 2.126545
40 20 220 -650.17570771991245 -0.453702 1.837257 -0.092374 1.894701
40 40 221 -650.17878818949714 -0.621326 1.308113 0.116038 1.452814
40 60 222 -650.18170077955801 -0.640178 1.109495 0.214753 1.298817
40 80 223 -650.18279106963701 -0.505797 0.928103 0.321826 1.104888
40 100 224 -650.18400003623219 -0.175351 0.749377 0.381406 0.858944
40 120 225 -650.18516521680579 0.319619 0.653381 0.456935 0.858983
40 140 226 -650.18570708247887 0.930566 0.639118 0.374370 1.189360
40 160 227 -650.18590860124937 1.479929 0.698617 0.116080 1.640649
40 180 228 -650.18578523295332 1.696091 0.797363 -0.552925 1.954032

60 -180 229 -650.18516036620281 1.772139 0.437410 -0.857321 2.016631
60 -160 230 -650.18531219424244 1.521262 0.410179 -1.592970 2.240545
60 -140 231 -650.18481536402271 1.030512 0.372564 -1.964017 2.249026
60 -120 232 -650.18338827435525 0.376986 0.365960 -2.195147 2.257148
60 -100 233 -650.18012746109378 -0.167734 0.515530 -2.129687 2.197606
60 -80 234 -650.17455087406006 -0.600661 0.939788 -1.951400 2.247656
60 -60 235 -650.17090756082632 -0.547976 1.473380 -1.762114 2.361392
60 -40 236 -650.17163150197575 -0.360246 1.713802 -1.333222 2.200994
60 -20 237 -650.17415982960290 -0.309670 1.769825 -0.962587 2.038320
60 0 238 -650.17681743161165 -0.317750 1.697316 -0.623474 1.835911
60 20 239 -650.17995883845526 -0.435444 1.315486 -0.280036 1.413696
60 40 240 -650.18186078440533 -0.548255 1.120361 -0.083585 1.250112
60 60 241 -650.18195963911228 -0.598260 0.945427 0.065514 1.120732
60 80 242 -650.18153880692148 -0.487990 0.661673 0.160470 0.837673
60 100 243 -650.18247507430942 -0.125807 0.407848 0.225850 0.482882
60 120 244 -650.18374261188467 0.411087 0.306973 0.276488 0.582813
60 140 245 -650.18473157444748 1.048065 0.289459 0.139100 1.096164
60 160 246 -650.18527263736360 1.575989 0.359721 -0.179995 1.626511
60 180 247 -650.18518916546236 1.770586 0.436959 -0.841409 2.008451

80 -180 248 -650.18483229114815 1.675590 0.038765 -1.087619 1.998003
80 -160 249 -650.18460544858942 1.420937 -0.028309 -1.779814 2.277631
80 -140 250 -650.18361041497701 0.915675 -0.091100 -2.123611 2.314408
80 -120 251 -650.18187707096934 0.245837 -0.101282 -2.350198 2.365190
80 -100 252 -650.17850129102135 -0.290035 0.062166 -2.308500 2.327479
80 -80 253 -650.17397013651521 -0.688011 0.534609 -2.184666 2.352006
80 -60 254 -650.17482888995141 -0.527140 0.901935 -1.957232 2.218585
80 -40 255 -650.17730579606678 -0.517833 1.200675 -1.603555 2.069096
80 -20 256 -650.17959087308293 -0.504170 1.359063 -1.197971 1.880525
80 0 257 -650.18179630711279 -0.542003 1.274341 -0.806135 1.602362
80 20 258 -650.18336603240016 -0.618401 1.135501 -0.484046 1.380610
80 40 259 -650.18318470676070 -0.686947 0.951295 -0.238961 1.197481
80 60 260 -650.18172586571950 -0.720638 0.682060 -0.094160 0.996690
80 80 261 -650.18099424964475 -0.612901 0.314632 0.024929 0.689393
80 100 262 -650.18169242273302 -0.237969 0.051008 0.080064 0.256206
80 120 263 -650.18308322442329 0.325311 -0.041754 0.123671 0.350521
80 140 264 -650.18428970184129 0.979548 -0.055404 -0.085660 0.984846
80 160 265 -650.18491921726513 1.493740 -0.003495 -0.440390 1.557310
80 180 266 -650.18481609208675 1.674396 0.038077 -1.098196 2.002769

100 -180 267 -650.18538770254224 1.334720 -0.254952 -1.171621 1.794206
100 -160 268 -650.18506827310546 1.067513 -0.339745 -1.896309 2.202498
100 -140 269 -650.18393055327613 0.540182 -0.428338 -2.257354 2.360279
100 -120 270 -650.18235577667883 -0.094838 -0.440284 -2.433538 2.474864
100 -100 271 -650.18025495843290 -0.564047 -0.304534 -2.383226 2.467925
100 -80 272 -650.17836866342304 -0.854713 0.071222 -2.341684 2.493810
100 -60 273 -650.18023566157660 -1.003814 0.506094 -2.174906 2.448262
100 -40 274 -650.18311236680051 -1.011163 0.867240 -1.857782 2.286025
100 -20 275 -650.18477691460407 -0.944627 1.094934 -1.451734 2.049081
100 0 276 -650.18567309511991 -0.917397 1.134659 -1.039498 1.791542
100 20 277 -650.18566725024937 -0.954077 1.019721 -0.674391 1.550773
100 40 278 -650.18443238097302 -1.022996 0.776694 -0.361783 1.334414
100 60 279 -650.18257529627283 -1.079875 0.431111 -0.175716 1.175952
100 80 280 -650.18169797407245 -0.988007 0.055737 -0.037513 0.990289
100 100 281 -650.18223816004070 -0.609861 -0.218896 0.013822 0.648103
100 120 282 -650.18370953493456 -0.037061 -0.321050 0.042271 0.325935
100 140 283 -650.18482278213503 0.619439 -0.333489 -0.204737 0.732691
100 160 284 -650.18548782365758 1.150914 -0.272453 -0.575895 1.315480
100 180 285 -650.18532203397558 1.332633 -0.245920 -1.211508 1.817729

120 -180 286 -650.18641996399458 0.840384 -0.295533 -1.193982 1.489691
120 -160 287 -650.18614061990445 0.565270 -0.398050 -1.898321 2.020296
120 -140 288 -650.18515996626263 0.032203 -0.501259 -2.293427 2.347787
120 -120 289 -650.18357892613153 -0.617602 -0.504997 -2.479183 2.604381
120 -100 290 -650.18210743872908 -1.082439 -0.413236 -2.461925 2.720939
120 -80 291 -650.18157012335189 -1.418778 -0.069753 -2.392130 2.782100
120 -60 292 -650.18318684541214 -1.579463 0.383377 -2.254483 2.779275
120 -40 293 -650.18595989524022 -1.557587 0.757597 -1.943805 2.603537
120 -20 294 -650.18718882177632 -1.451566 1.013488 -1.567083 2.364307
120 0 295 -650.18708254127557 -1.364503 1.099731 -1.168653 2.106425
120 20 296 -650.18660841395854 -1.391039 0.972199 -0.779913 1.867733
120 40 297 -650.18541803494247 -1.501203 0.695551 -0.446072 1.713587
120 60 298 -650.18375861178754 -1.599357 0.334591 -0.225345 1.649447
120 80 299 -650.18289800689433 -1.526224 -0.024861 -0.044503 1.527075
120 100 300 -650.18339187682989 -1.153577 -0.313428 0.014023 1.195480
120 120 301 -650.18478844969763 -0.582838 -0.416941 -0.001748 0.716619
120 140 302 -650.18591657484751 0.094195 -0.417079 -0.226899 0.484057
120 160 303 -650.18646597344912 0.646405 -0.359707 -0.523568 0.906284
120 180 304 -650.18634302993758 0.825924 -0.315663 -1.225387 1.511082

140 -180 305 -650.18704020552104 0.217872 -0.255391 -1.002528 1.057240
140 -160 306 -650.18696337287759 -0.052043 -0.325137 -1.637189 1.669973
140 -140 307 -650.18620312629935 -0.587124 -0.435618 -2.025736 2.153621
140 -120 308 -650.18491758832170 -1.246856 -0.475015 -2.257321 2.622172
140 -100 309 -650.18341445838519 -1.729313 -0.393082 -2.286602 2.893714
140 -80 310 -650.18307216033759 -2.078164 -0.083908 -2.229953 3.049343
140 -60 311 -650.18428353495005 -2.188446 0.376549 -2.063861 3.031602
140 -40 312 -650.18631248901295 -2.130042 0.756861 -1.808451 2.894894
140 -20 313 -650.18713841606689 -1.996512 1.006471 -1.463411 2.672193
140 0 314 -650.18680454602111 -1.892507 1.098115 -1.051489 2.427564
140 20 315 -650.18643055301743 -1.935596 0.966798 -0.646616 2.258173
140 40 316 -650.18566040582766 -2.077630 0.684467 -0.301009 2.208087
140 60 317 -650.18443761080948 -2.196660 0.326973 -0.044674 2.221311
140 80 318 -650.18370962050074 -2.130573 -0.022827 0.185209 2.138729
140 100 319 -650.18432542632536 -1.778940 -0.313387 0.246447 1.823067
140 120 320 -650.18563508888553 -1.214655 -0.418707 0.199877 1.300251
140 140 321 -650.18656781359778 -0.533855 -0.406602 -0.013899 0.671208
140 160 322 -650.18723826763664 0.009482 -0.326649 -0.341759 0.472852
140 180 323 -650.18710037434380 0.210017 -0.251548 -0.980801 1.034096

160 -180 324 -650.18728200730970 -0.296968 -0.139985 -0.660596 0.737681
160 -160 325 -650.18727360263426 -0.546040 -0.197960 -1.267178 1.393947
160 -140 326 -650.18659853618351 -1.082141 -0.309565 -1.626279 1.977788
160 -120 327 -650.18546351302348 -1.739606 -0.361047 -1.888213 2.592669
160 -100 328 -650.18421542904821 -2.236753 -0.304941 -1.948302 2.981935
160 -80 329 -650.18369731212283 -2.583358 -0.001274 -1.876662 3.193055
160 -60 330 -650.18453415472482 -2.666803 0.438089 -1.691396 3.188194
160 -40 331 -650.18585527470577 -2.586255 0.812981 -1.438915 3.069223
160 -20 332 -650.18598160154761 -2.423064 1.078070 -1.107154 2.873893
160 0 333 -650.18555201113236 -2.329305 1.180411 -0.754061 2.718021
160 20 334 -650.18558605891394 -2.422989 1.035249 -0.366612 2.660267
160 40 335 -650.18542028739921 -2.589211 0.748646 0.010138 2.695290
160 60 336 -650.18459101354574 -2.697226 0.396213 0.302965 2.742955
160 80 337 -650.18407917445984 -2.621746 0.030116 0.535099 2.675965
160 100 338 -650.18462234779531 -2.264999 -0.257978 0.586123 2.353787
160 120 339 -650.18594192284286 -1.732046 -0.347527 0.534597 1.845685
160 140 340 -650.18686772537058 -1.059034 -0.330044 0.305724 1.150630
160 160 341 -650.18751332730426 -0.518279 -0.228739 -0.029712 0.567289
160 180 342 -650.18736512282408 -0.293854 -0.129802 -0.632244 0.709177

180 -180 343 -650.18703354389959 -0.504787 -0.047109 -0.000716 0.506981
180 -160 344 -650.18714900807879 -0.744063 -0.135129 -0.594925 0.962198
180 -140 345 -650.18654572871503 -1.279411 -0.239709 -0.900173 1.582613
180 -120 346 -650.18546726299041 -1.936478 -0.286984 -1.197844 2.295025
180 -100 347 -650.18423194600803 -2.448645 -0.226606 -1.280437 2.772496
180 -80 348 -650.18377585775477 -2.807167 0.065358 -1.194365 3.051387
180 -60 349 -650.18422445211763 -2.872705 0.473636 -1.011022 3.082034
180 -40 350 -650.18506827838144 -2.787827 0.836327 -0.697151 2.992898
180 -20 351 -650.18481443435633 -2.619137 1.121884 -0.315987 2.866766
180 0 352 -650.18440560993088 -2.517040 1.257405 -0.007943 2.813649
180 20 353 -650.18480834111426 -2.616666 1.121802 0.327403 2.865759
180 40 354 -650.18500576586314 -2.782039 0.834014 0.671732 2.981031
180 60 355 -650.18423671772030 -2.869939 0.472287 0.976428 3.068063
180 80 356 -650.18380255637692 -2.791795 0.084576 1.197368 3.038908
180 100 357 -650.18429704213429 -2.439362 -0.212804 1.260788 2.754153
180 120 358 -650.18554520646342 -1.951051 -0.283859 1.181275 2.298388
180 140 359 -650.18653777195175 -1.285131 -0.258816 0.943125 1.614940
180 160 360 -650.18710990279465 -0.745889 -0.138318 0.585181 0.958081
180 180 361 -650.18704984505848 -0.504558 -0.044706 -0.020039 0.506931

